#Table1
ra,dec,u,g,r,i,z
132.813579553006,11.7008666893271,24.66852,24.73627,23.25591,21.01412,19.8628
132.688129177695,11.5805468863067,23.47516,23.08469,21.52481,20.7454,20.36815
132.654676238072,11.72867164066,23.72271,23.83207,21.57517,20.53045,20.31183
132.678433220285,11.6341306867219,26.19003,24.30613,21.81552,20.25489,19.52734
132.690540688591,11.5874429122835,22.71754,22.9762,22.07647,21.82083,23.09765
132.688182431414,11.6148547699674,25.53719,23.02044,21.76694,21.89538,20.71809
132.696844557775,11.5975059810458,23.42952,23.34312,21.87686,21.04919,20.63187
132.694801500441,11.6194193551372,26.36851,23.11229,21.29791,20.55032,20.65919
132.673698079503,11.7041114532183,23.75411,23.3964,21.76117,20.39092,19.73276
132.674619506,11.7062388337272,23.01204,22.98603,21.67562,21.41747,20.68503
132.673755481224,11.7091047072441,23.99565,24.0923,22.15572,21.16535,20.46365
132.704118841499,11.6068112530219,22.00168,22.78919,21.71268,20.46556,20.71943
132.699039669435,11.6262188097722,23.14109,23.02009,21.49435,20.04833,19.15567
132.675936433199,11.7275492720932,24.76473,23.09462,21.79996,20.31882,19.45171
132.692951744101,11.6908803688065,25.31691,23.63487,22.38053,21.9303,21.1498
132.710324209842,11.6232450515246,23.21009,22.72997,21.35117,20.43983,20.22745
132.707852479239,11.6555089912038,25.34373,23.39466,21.67602,21.42929,20.49401
132.713781630981,11.6434599862115,24.13493,23.8613,21.5731,20.34989,19.73073
132.700018303033,11.6991513531567,23.54856,24.41415,22.09955,21.2731,20.8552
132.719749606523,11.6306565296252,23.24425,23.36455,21.14507,19.60974,18.87036
132.715027734093,11.6493724221874,23.21646,24.33455,21.64568,20.64964,20.30734
132.706069064785,11.6995436817275,24.53519,22.92697,21.45524,20.37456,20.1445
132.7081160709,11.6919249288683,25.81054,23.65361,22.02631,20.77944,19.89596
132.711107498997,11.6853463469551,23.28219,23.11179,21.60076,21.57799,21.02813
132.720888863582,11.6510435822542,21.92159,22.78034,21.17413,20.70823,20.06198
132.712719311738,11.7068033275938,21.6129,22.99791,21.51936,21.3162,21.17787
132.71733462155,11.6931034824718,22.91355,23.31124,21.55206,20.9876,20.27093
132.720088357317,11.6832673949192,23.03437,22.78592,21.51801,20.52185,20.78256
132.735379927864,11.6257567093108,23.63457,23.12436,21.91404,21.20805,20.62243
132.707547631748,11.7417836644277,25.15584,22.92741,21.76207,20.88827,19.80985
132.70794479417,11.7528624135314,25.70188,22.82539,22.03535,21.70109,21.47066
132.718273347018,11.7413902732357,23.49986,22.71914,21.92306,21.1729,20.37476
132.715028451122,11.7701666470244,23.56773,23.35443,21.85141,20.36258,19.49721
132.736897166797,11.6931008949912,22.45839,22.24627,20.80723,20.29223,20.2431
132.73941504881,11.6843179495534,24.06059,23.64024,21.84929,21.3739,20.91019
132.719624823594,11.7707961548535,23.06705,23.27924,22.0168,21.45497,21.30599
132.749758067447,11.6744738026265,23.35168,23.21684,21.46888,20.62962,20.55155
132.738037265378,11.7248196449273,23.94787,22.8683,21.78687,21.59386,21.22225
132.733975822605,11.7443803465326,26.34746,23.99496,21.8951,20.58481,19.70663
132.742515013329,11.7233626372175,25.33577,24.30352,22.09598,21.53204,20.92992
132.750385800985,11.693471578503,22.69802,23.30225,22.20387,21.38096,20.59842
132.763957853961,11.6503640396272,22.87656,23.19029,21.51464,21.47867,20.79365
132.736542576565,11.763572692944,23.45275,23.91981,22.27343,22.00363,20.75781
132.758226341814,11.6782681315339,24.74789,23.59462,22.10952,22.24259,23.02363
132.738453409164,11.7604020511844,23.44868,23.48462,21.89649,21.9732,21.36312
132.758275380046,11.6860813455837,25.55197,22.50121,20.81175,20.32438,19.79866
132.779932759298,11.6044418745722,22.78101,23.90665,21.45929,20.17782,19.62368
132.781004072533,11.6047259190288,24.37394,23.77865,23.85785,21.03424,20.34533
132.76653930946,11.6628124644236,25.05794,24.56743,21.66971,21.1754,20.53374
132.796604771403,11.5953696995229,25.09001,22.90174,21.40286,20.21765,19.55281
132.754774877712,11.7631018485854,25.58746,25.53022,22.27719,20.56388,19.4815
132.782787157845,11.6560130348435,23.45525,23.19233,21.88551,21.42262,21.08248
132.789123001623,11.6392756471222,22.69082,23.80124,21.61233,20.70599,20.53963
132.786143762176,11.6537562164846,22.27276,24.29061,22.36229,22.46982,21.76836
132.770037601323,11.7204312346476,23.4502,23.90911,21.79648,21.01917,20.21078
132.797814406363,11.6123231682799,22.35997,24.14604,22.21605,21.37973,21.00459
132.776410550886,11.7064914581488,26.91044,23.55428,21.93365,21.01955,20.7935
132.800122106025,11.6260376114815,22.96952,23.4938,22.12509,21.9043,20.60682
132.779470142586,11.7128885842305,26.33181,23.76479,21.7056,20.10272,19.24091
132.780408412693,11.7112098633312,24.5452,23.51954,22.62326,21.50319,20.81886
132.792972847491,11.6589264716574,25.14671,24.2364,22.01355,21.2077,20.88757
132.794889646674,11.6562407124626,25.39273,23.2914,20.96611,19.94213,19.83985
132.804148514951,11.6202302205407,22.56413,22.39822,21.36718,21.05899,22.53612
132.811114076118,11.5999840004157,24.56219,23.63134,21.80565,20.59073,19.82067
132.78626583164,11.7008138834649,23.67521,22.93945,21.42019,19.99017,19.35119
132.792380093225,11.6812251023537,26.08603,23.79215,21.50235,20.83578,20.33925
132.81801534941,11.5927748668743,26.03397,22.64488,20.88198,19.97553,19.75608
132.846586527235,11.5734079285054,22.56994,21.39108,20.70745,20.33665,20.0879
132.848260921485,11.5728088569878,24.57159,22.72305,21.37316,21.3441,22.33846
132.861622496683,11.5212890297443,22.83781,21.76048,21.30743,21.10021,20.76367
132.89104714587,11.4108733888212,23.55404,21.81735,20.62233,20.20994,19.82792
132.876190631209,11.4717027722697,24.05692,22.39796,20.51158,19.67897,19.25591
132.876094223522,11.4732455428204,25.07477,24.97942,23.24046,21.99344,21.87087
132.877187480758,11.4709866687373,24.7812,25.33541,23.57194,22.1508,22.24647
132.867578533754,11.5073577375955,22.85707,21.81351,21.22369,20.70847,20.22436
132.861633224861,11.5311441896597,23.98079,23.00048,22.61045,22.57022,22.45137
132.859109629976,11.5438071840963,22.98163,22.3814,21.62963,21.13225,20.84882
132.878771102674,11.4672254873726,23.0762,22.28542,20.84138,20.17513,19.82035
132.872444933959,11.4941338848239,23.86077,22.37897,21.05996,20.29561,19.8214
132.852504629528,11.5769812992639,22.42436,21.96756,21.30597,21.51104,21.05436
132.895634672387,11.4074048794469,23.0998,22.05559,21.53386,21.21437,20.98446
132.855845321534,11.5817795103105,24.57929,22.74339,22.00614,22.07597,21.8315
132.888536552484,11.4520282752895,24.27579,23.09384,21.54817,20.07282,19.29709
132.883699453612,11.4731084593216,24.96584,22.85161,21.97001,21.62129,21.02916
132.897558552175,11.4176531510438,23.16525,22.73341,22.04959,21.58516,21.97284
132.88637105768,11.4679836852272,22.95822,22.41602,22.38732,22.48444,22.96111
132.899707843427,11.416813579443,23.74064,22.71351,21.70843,21.22967,21.07617
132.902680544834,11.4061841492307,23.00104,22.15477,21.24518,20.84281,20.47689
132.88543269505,11.4763347506009,19.01036,18.77544,29.52351,29.8267,28.5503
132.86331296593,11.56949033343,22.39155,21.28811,20.50115,20.08784,19.73292
132.906687053802,11.4023135360548,25.92817,23.01427,21.99713,21.13202,20.32476
132.903345288701,11.4188364539481,23.79412,22.96633,22.82979,21.80395,21.8291
132.894279804624,11.4557006829866,25.00362,22.87593,21.14784,20.47696,20.05244
132.903009496038,11.4220505656061,23.85896,21.84237,21.47045,21.52963,22.31078
132.882366958263,11.5041895715434,25.71038,23.02847,21.61119,20.65521,20.08866
132.895313058872,11.4527206069828,25.52447,23.00986,24.08082,22.67303,22.60875
132.906753203065,11.410490472614,23.06332,22.65252,22.07552,22.03737,23.29458
132.902441422447,11.4306908912828,23.60195,21.93444,20.94526,20.56025,20.25003
132.894930009567,11.4606821108716,23.42869,22.8724,22.40839,21.78606,21.51409
132.867619444764,11.5729802889852,22.29615,21.19008,20.25161,19.88565,19.43279
132.882541033302,11.5149105464976,22.26135,21.12769,20.23628,19.90213,19.74198
132.889427987348,11.4886619193259,22.91076,22.71937,21.71651,21.12498,20.69521
132.899612594498,11.4552333679104,23.06909,22.80358,21.82848,21.204,20.93106
132.907197923704,11.4258315593496,24.32059,21.54822,20.79643,20.52075,20.3201
132.887771391222,11.5071113314186,22.7072,22.07048,21.79613,21.79354,21.55051
132.885969441546,11.5168951056675,22.98787,22.67282,22.157,21.68108,22.21869
132.898296421175,11.4679758844291,24.37448,23.0941,21.57649,20.12357,19.45772
132.877181962147,11.5585196410507,23.63367,22.96118,23.23984,23.99582,23.51459
132.91660759041,11.4013735949338,24.20458,23.14883,23.51244,23.24934,22.14019
132.869492672692,11.5913395277314,22.43688,22.3763,21.59639,21.10988,20.39163
132.867381085983,11.6000181375159,23.80937,22.34383,21.65144,21.67805,21.76937
132.869131187365,11.5972696056731,24.23326,22.7171,22.32892,21.5106,20.57395
132.919700443637,11.3992841256946,23.34738,22.05954,20.77413,20.12509,19.67989
132.906129157436,11.4577551612943,24.10602,22.35524,20.65413,20.08075,19.68287
132.911418325527,11.4403105881382,25.06705,22.91091,22.33126,21.70244,21.9996
132.882550532907,11.5573853239526,22.74801,22.79864,22.16739,21.72428,21.14918
132.872172543777,11.6007900116515,23.1237,21.65275,20.46361,19.99657,19.37523
132.904375611044,11.4746112499508,23.25661,22.66133,22.02104,21.97742,21.01736
132.906087655194,11.4704961493072,23.63843,22.71811,21.18379,19.84364,18.98335
132.918916981878,11.4206488481108,23.86596,23.06077,22.51308,22.76954,21.90915
132.923298394135,11.4065369614137,23.92739,22.93621,22.23288,21.65646,21.82816
132.9071287531,11.4765700110336,22.81994,21.54978,20.60385,20.13657,19.74832
132.890831098359,11.5419509378678,23.04431,21.83185,20.20809,19.47079,18.99648
132.892485502035,11.5342697546051,25.29789,22.7866,21.89044,21.69036,20.81751
132.918560868516,11.432196330728,22.86576,23.09521,23.16343,22.88595,22.18639
132.924514460891,11.4097130394217,22.22193,21.33694,20.66634,20.50991,20.2401
132.922453865372,11.4197242960369,24.86327,22.51558,21.06458,19.64433,18.85119
132.885706977515,11.5676884017343,23.34523,22.77056,21.88898,22.19666,21.72003
132.907624157927,11.4806257463858,22.86669,22.77349,22.15309,22.08466,21.30426
132.894403994093,11.5330820249496,23.54079,23.02641,23.47368,22.68633,22.83046
132.881776660193,11.5870787568664,24.9487,22.36562,20.68402,19.86333,19.39699
132.909069675669,11.4777085720411,24.29455,22.35669,21.95868,21.68869,22.37977
132.885869725284,11.5735261760844,22.86636,22.09292,20.73137,20.24133,20.09403
132.906958691722,11.4896198784152,24.00559,22.47168,21.99766,21.75386,21.62393
132.928951109723,11.4066649728934,21.81936,20.25362,19.74889,19.51649,19.39234
132.926401122581,11.4179275503922,23.89802,22.8667,21.90817,22.48788,22.56237
132.888453771198,11.5733599424363,25.51307,21.70435,20.58244,20.11803,19.83466
132.889685591549,11.5676472619847,25.60675,23.312,23.64455,22.73419,22.45169
132.910252143363,11.4891268600726,23.40602,23.08759,22.70858,22.82887,21.5165
132.920929472589,11.4487631900807,23.50637,22.88997,22.77496,23.01489,22.1946
132.919678886414,11.46182179871,22.35733,21.89097,21.40649,21.48518,21.40582
132.914499479635,11.4870940403117,22.396,21.17534,20.5329,20.18254,19.95061
132.89400591373,11.5647686418665,23.67222,24.98824,22.4428,21.44469,20.41881
132.893309666159,11.5667909301124,23.67324,21.87183,21.46662,21.40572,21.67564
132.892826280136,11.5683944756422,24.80571,23.58381,22.65683,22.81596,21.87436
132.893706056043,11.5645703363909,23.99499,22.92506,22.47912,22.99364,22.37106
132.894705933397,11.5655671080626,24.4128,23.28297,22.85056,22.71318,21.91938
132.892859306932,11.5751674794783,26.17907,22.38187,21.47248,20.73675,20.40275
132.919746615117,11.4714364647492,24.67148,23.06363,21.64215,20.24398,19.43756
132.932732858443,11.4204484100587,24.04603,23.12687,22.59928,21.92805,21.42617
132.893592280189,11.5828220463168,22.54071,22.2213,21.18788,21.054,20.59063
132.934942091956,11.4210881394033,22.47765,22.23043,21.55624,21.34974,21.10503
132.914178097576,11.5057061644929,23.40718,22.56988,21.09438,20.35652,20.09507
132.924767241098,11.4642772656732,23.54322,22.7399,22.66506,21.80513,21.10701
132.936493356898,11.426962575641,23.28661,22.4003,21.76325,21.37987,20.91821
132.936162903808,11.4293648033233,23.05967,22.19688,21.50023,21.27336,21.06009
132.928579351201,11.4589740858423,22.70575,22.26331,21.42076,21.63732,21.71054
132.892972810735,11.6060313101464,23.5077,22.6263,21.22021,19.78204,18.92504
132.941683214407,11.4101719194094,23.05679,23.05943,21.96556,20.95718,20.42432
132.935859415813,11.4353919812859,23.13086,21.95601,21.45695,21.51257,21.13801
132.929199692686,11.4629971155809,23.36411,22.0833,20.63753,19.39562,18.72021
132.928327377007,11.4717357863521,22.172,21.03788,20.47695,20.18341,19.93519
132.90558647243,11.5668576314631,22.66485,20.98816,19.49143,18.97403,18.65087
132.92627470699,11.4819623164138,22.88948,21.94061,21.5986,20.48272,20.23193
132.924030699179,11.481041433961,24.89979,25.04892,24.6237,22.55668,22.62413
132.900844812007,11.5891733317405,22.47001,22.23515,21.58985,21.68081,20.9462
132.916545767257,11.5258218134407,22.29135,22.45589,22.05794,21.63754,22.38207
132.793175326042,11.3991053071015,24.4843,23.08686,22.40042,21.91971,22.94956
132.780793475451,11.4530759398429,24.34771,23.00962,22.39677,21.57748,21.49079
132.794963114904,11.3974006482793,24.76372,23.30341,22.58099,22.86315,23.05778
132.759023688435,11.5427496953999,24.84225,23.42321,22.26408,21.58165,20.96273
132.799827062213,11.3838150795551,23.74203,23.26644,22.52217,22.65883,22.53951
132.778020104165,11.4853083229767,25.52414,23.42128,21.93558,20.72631,20.10639
132.798300938208,11.4113376398705,22.98368,23.36953,22.57736,22.0605,22.07261
132.786359233078,11.4645649935527,23.87039,23.369,22.30249,22.34703,21.37572
132.75877518521,11.5764600815986,26.01279,23.51562,21.7858,20.82777,20.72614
132.775506245382,11.5121616428993,23.06423,23.30425,22.02232,21.6725,21.1186
132.768867316865,11.5417501888994,24.4249,23.20627,21.72187,20.7843,20.24075
132.782396775426,11.4924337182851,25.72182,26.1774,22.5023,25.45574,23.27164
132.808258708383,11.3899194501132,23.6959,24.25648,22.59933,23.58068,21.90918
132.88140209022,12.2154066962872,22.62688,21.80318,20.14825,19.49801,19.15604
132.916361651487,12.0781550959431,24.40737,22.46441,21.24745,20.79434,20.58529
132.92633229835,12.0532341570252,25.13055,23.39328,24.73152,24.36011,22.09352
132.922645478665,12.0706726789251,23.86137,22.95161,22.02822,21.84847,21.53054
132.915526633336,12.1020200684107,23.21457,22.77479,22.32057,21.5259,21.3721
132.887439135693,12.2145741897552,22.79394,23.0751,22.84882,22.20628,23.06049
132.887193742014,12.2200700268918,24.18525,21.8149,21.11844,20.79059,20.40144
132.882529325079,12.2409420025263,23.12505,21.69541,20.87249,20.68877,20.55224
132.888529361349,12.2251449380653,24.10145,22.71468,21.9831,21.82685,21.90841
132.887553370584,12.2279331579554,23.60234,22.50126,21.94781,20.81677,20.81899
132.905962122893,12.1566495212032,23.2483,23.10586,21.4731,20.93793,20.74488
132.907373184128,12.1530628849191,23.00953,22.4757,21.41934,20.87266,20.72458
132.931937816297,12.0546056543809,23.26396,22.59427,22.00797,22.1213,22.34481
132.886492265992,12.2397060278318,25.49678,22.47353,20.95158,19.88352,19.25212
132.895090043693,12.2064372910746,24.46412,21.95159,20.75395,20.33319,20.04304
132.927083658011,12.0805825140238,21.68134,20.4334,19.09649,18.6681,18.36878
132.93373008746,12.0537727700336,23.35848,22.81083,21.5174,21.05613,20.52722
132.934501517257,12.0520202416674,24.65255,22.51306,21.80596,21.51432,21.90237
132.902402316147,12.1806749829584,22.60545,22.23788,21.84169,21.60207,20.95283
132.886249232589,12.2476500660549,21.57673,20.77971,20.22619,20.04933,20.10626
132.905680181638,12.170999765414,25.34273,22.73179,21.24247,20.01883,19.29814
132.931033424049,12.0665609552933,21.72215,20.79316,19.76759,19.38621,19.13196
132.932343223547,12.0679875311848,25.4328,23.15848,21.89001,21.62062,21.37514
132.903429143407,12.1840075548478,22.96902,22.37705,21.39257,21.06708,21.01471
132.910072237631,12.1623237372943,24.23116,22.68971,21.3812,20.13306,19.40473
132.908429735556,12.1702884064384,23.63396,22.71555,21.42863,20.09494,19.32473
132.909841425753,12.166945953359,24.81357,22.83795,22.16353,22.13016,21.41164
132.921355096401,12.1251792718705,25.85949,22.90936,22.78151,22.87517,22.87312
132.920396694957,12.1316713149918,23.25294,23.01052,21.89795,21.43652,21.11804
132.940916614811,12.0516487419484,25.19943,22.83873,21.21701,19.94101,19.31457
132.908412920407,12.1810553199439,23.26062,23.27225,23.54546,23.36428,22.43131
132.911086977554,12.1741343443765,23.61002,21.8825,20.81119,20.3636,20.16976
132.917270379717,12.1520815772386,23.67238,22.69877,21.71145,20.76833,20.1516
132.916890316897,12.1508546135856,24.24754,24.89674,22.74375,21.99445,22.52322
132.918808052519,12.1524069115857,23.44148,24.31725,21.89471,23.38406,22.76945
132.938473285788,12.0717004776584,22.90666,22.40649,21.6135,20.97777,21.30509
132.937007056579,12.0717876183831,23.71996,23.0975,21.85211,21.61753,20.78304
132.912206778997,12.1878257005355,24.98028,22.01593,20.55469,19.80061,19.3617
132.911276847622,12.1880469683839,23.19124,22.16453,21.3908,21.39606,21.2666
132.91257313475,12.1886365404,23.96798,25.40699,24.74901,22.40654,21.40857
132.933094816599,12.1036549124203,25.22113,22.80122,21.49331,21.27725,21.18167
132.91329908981,12.1923001345702,23.97913,21.62162,20.60689,20.10791,19.76205
132.917790399354,12.1739206465365,25.2216,23.02954,21.62573,20.2234,19.39593
132.899373249466,12.2480420405035,22.94427,22.63718,21.67294,21.30858,21.62866
132.943128374312,12.0741103591149,23.34583,22.64118,21.83793,21.46416,21.62089
132.918433863567,12.1819775818652,22.16655,22.36788,21.5727,21.26293,21.1669
132.923165946054,12.1639934467027,23.62934,22.98573,24.25761,25.15182,23.35323
132.901904262591,12.2523719275934,21.39031,20.55696,20.04132,19.91567,19.67865
132.909901502296,12.2185209745206,23.75578,22.28239,20.74464,19.94782,19.41582
132.901109395226,12.2558589487962,22.86786,21.70288,21.11449,20.97413,20.837
132.90550493305,12.2395327140651,23.65096,22.43531,21.83429,21.28543,21.11346
132.931423830325,12.1402938997773,23.13625,22.09469,21.79095,21.30781,21.63816
132.934466781582,12.1295341701256,24.8717,21.91621,20.65981,20.05976,19.70889
132.952117939502,12.0684936730657,22.86988,22.17729,21.45024,21.69905,22.24582
132.950385771034,12.067828575326,23.6469,22.7244,22.10189,21.42302,22.41836
132.908033862922,12.2415009607708,22.34842,22.00499,20.93204,20.59995,20.40707
132.949851330669,12.0746593147695,25.64809,22.25911,20.84236,20.38596,19.94947
132.917197726707,12.2128575036321,22.49211,21.88169,20.84633,20.31864,20.29446
132.917777807903,12.2125005935744,22.87009,21.63906,20.95736,21.60829,20.30428
132.952653357709,12.0749693150311,22.2646,22.45915,21.87688,21.39845,21.57215
132.952268642678,12.0772398635814,24.8069,24.81017,23.70469,22.81244,21.97351
132.940787972538,12.1264514624932,23.19343,21.00676,20.37893,20.06754,19.83512
132.924043877778,12.1948330560596,24.76432,23.20525,21.66553,20.36466,19.69713
132.922615871969,12.1957844942129,25.27423,24.0348,22.51921,22.0308,21.8081
132.947661818323,12.1016123228207,23.74891,22.23018,20.98377,20.58912,20.95446
132.909209598758,12.2545784721306,22.98619,23.23514,23.32972,22.7097,22.19898
132.955725960982,12.0796344537398,21.62261,25.00591,24.20317,20.95439,20.4903
132.95594666449,12.0789255543813,24.00281,21.62142,21.02325,21.35563,21.36313
132.961582086936,12.0577737279471,22.39801,20.97247,19.97213,19.55454,19.33428
132.940107965608,12.143144569524,22.77443,22.98331,23.08307,22.73526,23.52045
132.932442975159,12.1741318114156,23.68476,22.26202,22.57749,21.74911,21.56537
132.922751967946,12.2127685831277,24.73109,23.2085,24.4388,23.31793,22.1579
132.954420659028,12.0963984064865,24.37776,22.94758,22.28143,21.81315,22.00988
132.966904033207,12.0611017285933,22.81348,22.6379,22.03181,21.9875,21.55348
132.935217082751,12.2031117105008,23.53229,22.93248,22.11348,21.44998,21.08408
132.950977787283,12.1432621354945,22.1366,21.04327,20.21054,19.85648,19.40621
132.921622216292,12.2611302893803,25.86413,22.74084,21.63226,21.09863,20.45183
132.963922872569,12.0920360156725,23.53673,22.96745,22.84265,22.90199,23.48329
132.949485484643,12.155870128029,23.05342,22.15901,21.04124,20.64042,20.38306
132.966743571297,12.0939995452518,23.73104,21.42356,20.0899,19.62708,19.23475
132.974854820491,12.0665002107165,24.98204,23.06999,21.5406,20.41796,19.73321
132.966306570061,12.1022846856386,24.58283,23.04373,21.9894,20.98117,20.30763
132.967750586392,12.1017972923962,25.31678,24.44437,22.96667,22.27637,21.22721
132.967013366403,12.1008074919735,24.14561,25.2641,23.67327,21.15878,20.48791
132.965168075698,12.1020669327649,24.96868,25.17224,23.67391,22.37035,21.36328
132.965279052597,12.1082528627729,23.84849,22.08961,21.63448,21.41761,21.76622
132.973620315973,12.0758583919608,22.89025,22.16774,21.54976,21.62527,22.3151
132.961851999725,12.1268809654114,23.1423,21.55731,20.18445,19.72347,19.33068
132.934238809686,12.2372302508059,23.19274,22.36124,21.22917,20.94947,20.55661
132.955215872696,12.1526475912379,24.05424,22.91551,21.87732,21.66702,21.8411
132.966000312237,12.113016408221,24.77752,24.15928,22.38176,21.53776,21.6484
132.966355397751,12.1116614280334,23.96788,22.78591,21.71379,21.44623,22.09268
132.938455304668,12.2257588753866,24.04816,23.06704,21.83074,20.41466,19.65318
132.951239759075,12.1776248742913,26.29618,23.22416,24.65317,25.10765,23.02828
132.937727741184,12.2390392049605,25.44461,22.94068,21.41657,20.63429,20.1847
132.975314848898,12.0893192289113,22.5029,22.50701,21.76914,21.79614,21.66092
132.958342197579,12.1614957672606,22.76405,22.07183,21.18492,21.12158,20.95386
132.942835746315,12.2224588846477,22.36266,21.64111,21.25406,21.47587,22.64046
132.97203756059,12.1063939315673,23.26487,22.70455,22.2916,21.57979,22.43434
132.951495325926,12.1924168890192,21.81905,21.37396,19.54439,18.84612,18.37272
132.951084641624,12.1928827557068,24.7979,22.67375,21.23806,20.68008,20.88183
132.952008565378,12.1929222209597,25.59627,24.35441,22.01223,21.41386,20.85943
132.949688746642,12.1929236618763,22.65689,24.00968,21.13391,20.80778,20.6394
132.98139306895,12.0718305833257,26.70717,21.89591,20.60828,20.09324,19.72721
132.965229145943,12.1395708130001,22.73922,22.01017,21.53286,21.21134,21.28963
132.961285262296,12.1589490006741,23.16231,22.49893,21.23674,20.55178,20.155
132.947532207208,12.2158281000553,22.29998,22.03911,21.61987,21.46593,21.08037
132.946692094752,12.2146299781861,24.43189,24.18851,23.68626,22.39955,22.07001
132.951555338119,12.2006097362573,23.10464,22.43457,21.37194,21.21976,20.73464
132.960176069994,12.1683912571604,23.48612,22.55902,21.63458,21.22969,21.04321
132.9574197973,12.1793971437276,24.11006,22.56593,21.38736,20.91296,20.6125
132.970577867789,12.1263710629236,25.74599,22.40257,21.40522,21.62223,21.87444
132.964139459976,12.1565431374306,25.07446,22.65605,21.10625,19.89801,19.24013
132.773188620074,11.5559216526688,22.97133,22.75902,21.92549,20.98909,21.14024
132.794093611131,11.4739752471253,24.4713,23.00545,21.8875,21.46734,20.99002
132.80887837697,11.4257540695648,25.31577,24.22906,22.56647,22.01392,21.24266
132.787622010835,11.514053142371,24.69311,23.737,22.28184,20.65516,19.9038
132.80781375355,11.4340413163155,24.37202,23.49759,22.71828,22.70956,22.23779
132.79449673085,11.488365387651,23.78563,23.26109,22.39069,22.21481,21.96827
132.77576752403,11.5648980643613,23.24999,23.43001,22.59679,22.97616,23.46421
132.812302886165,11.4193573332186,25.16748,23.59185,22.4427,22.16206,21.93363
132.792367675944,11.5005132653544,26.1607,25.87816,22.87985,24.99967,22.71214
132.802971513337,11.4656063074022,23.93099,23.41714,21.84368,21.33284,21.60427
132.788537528331,11.5243392685483,24.31466,23.74955,22.07265,20.47083,19.5685
132.813829563846,11.4248180490688,24.44135,22.35927,21.854,20.76362,20.59053
132.798975115059,11.4918671838332,23.59282,23.09285,21.85283,21.82219,21.29056
132.796129236546,11.5047054549711,24.92471,24.17184,22.51059,22.12119,21.14362
132.789136161561,11.5353660434652,23.98403,23.661,22.52102,22.15405,21.67818
132.792956821761,11.5244905953448,24.74063,24.46431,22.61851,21.52894,20.6698
132.792116716862,11.5315224799221,23.71126,23.15908,22.30063,21.80295,21.51211
132.806831386319,11.4726800122514,23.65892,24.27019,22.27403,21.93248,21.58585
132.795489774297,11.5223960913499,25.07784,24.17206,22.80766,21.38707,20.56211
132.827268040257,11.4011673552486,24.66898,22.84222,21.77782,21.13731,20.99611
132.796998178826,11.5304872767778,22.69206,23.52828,21.30496,20.5548,19.83061
132.817347107665,11.4502293146012,25.7568,24.63623,22.93447,21.9292,21.40135
132.787417844506,11.5797090086889,25.05828,23.73506,22.3158,21.74444,21.42207
132.815566260294,11.4697739746217,25.22924,24.33717,22.19065,21.22457,20.30741
132.800038378393,11.5329068311601,24.47187,23.24325,22.35744,21.51058,20.65779
132.789938177329,11.5822301640935,24.71039,23.2247,22.44679,22.56801,21.51019
132.799916446648,11.5444070971417,26.22519,23.22591,21.95388,20.98519,20.58347
132.838848428938,11.3926699798379,23.07041,23.45362,22.81274,23.6636,22.98275
132.830976583792,11.4268980889754,25.06537,24.62453,22.33695,21.67452,21.76331
132.816535611161,11.4863160666725,24.96091,23.74315,22.1478,22.43197,22.13485
132.797552292967,11.576347063989,25.41186,24.55348,22.61003,21.48448,20.77605
132.804016400003,11.5739503633475,24.54503,23.2982,21.77535,20.51793,19.83548
132.847368889156,11.4047026623613,25.2016,24.1141,22.50756,22.11259,21.96601
132.819913908651,11.5214020295079,23.87924,22.982,21.91445,22.42076,21.67911
132.81910076573,11.5278151153952,24.22801,24.90112,22.82377,22.82674,22.68052
132.845436329157,11.4270279689634,24.83476,24.42102,22.90911,23.18457,22.29378
132.817830662148,11.5386866104105,25.91494,24.24462,22.65579,21.9067,21.45458
132.842342524675,11.4480213483853,23.38186,23.26109,22.80324,22.52473,21.31144
132.815449784762,11.5639448480258,23.83673,24.81833,22.75859,22.02254,22.28824
132.816132007267,11.5662055022818,23.96913,23.78858,22.8458,22.65327,21.49846
132.818291206525,11.5598420849822,25.64818,23.557,22.27895,21.40341,20.79566
132.814564297155,11.5798849772194,25.59879,23.11686,22.14005,21.68008,21.5429
132.863105383888,11.3857457848328,25.22721,23.33186,22.80909,22.72788,22.43278
132.849122865836,11.4433205399274,25.70078,23.44441,21.89475,21.82868,22.89038
132.838789372731,11.4875103714921,25.64595,23.83686,21.65397,20.55375,20.11414
132.841685042524,11.4801666721696,24.96235,25.84466,22.85471,22.88634,23.06959
132.863602393907,11.3944795410346,24.92667,24.34257,22.30137,21.40089,21.07644
132.85554029232,11.4264071873781,24.20175,23.76123,22.37138,21.20988,20.60151
132.839139708059,11.4932853220468,22.76142,23.46004,21.47244,21.61385,21.01879
132.863270053338,11.4005628287981,25.07565,24.22809,22.85145,22.58334,21.66763
132.827070737562,11.5579595330144,24.1631,23.60026,22.33552,21.29633,20.61603
132.849961727235,11.4717441750261,24.86204,23.17009,22.1587,22.34651,21.89363
132.869249101404,11.3889850657545,23.72657,23.28281,21.56011,20.3146,19.66055
132.849808050219,11.4783238331657,24.44181,23.89543,21.90688,20.58598,19.72976
132.84067219021,11.5197449888538,24.62402,23.76855,22.48412,22.04052,21.97962
132.86068827176,11.4405054606708,26.29716,23.96796,22.58214,22.00659,21.9238
132.872427062898,11.3999151152126,25.85877,23.31307,22.16122,22.0627,21.91009
